지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
중구,2017-07-31,24.5,22.5,26.3,8.5,4.9,1.3,119
성동,2017-07-31,25.6,23.8,27.8,12.5,5.4,1.3,188.4
종로,2017-07-31,23.2,22.2,25.2,5.5,5.7,1.6,53.4
구로,2017-07-31,25.1,23.9,26.4,12.5,5.9,1.2,191.3
강북,2017-07-31,25.8,24.8,27.3,2.5,4.5,1.2,157.5
관악,2017-07-31,23.7,22.9,25.1,7,6.7,1.3,222.2
영등포,2017-07-31,26.5,24.9,28.2,10,4.3,0.7,118.1
동작,2017-07-31,25.1,23.8,26.7,12.5,3.2,0.5,73.1
강남,2017-08-01,28.7,23.9,34.2,1,4.4,1.1,253.1
서초,2017-08-01,28.7,23.5,34,1,3.7,1.1,135
강동,2017-08-01,27.8,23.1,33,1.5,5,0.9,104.1
송파,2017-08-01,28.7,23.8,33.5,1.5,4,1.1,177.2
강서,2017-08-01,28.7,24,34.4,1,5.4,1.1,112.5
양천,2017-08-01,28.9,24,34.4,3,4.3,1.1,168.8
도봉,2017-08-01,27.7,23,33.1,0.5,4.3,0.7,129.4
노원,2017-08-01,27.2,22.7,32.4,0.5,4.4,0.8,104.1
동대문,2017-08-01,28.3,23.6,33.3,2,5.2,1.2,247.5
중랑,2017-08-01,28.8,23.9,34,2.5,7.5,1.5,208.1
마포,2017-08-01,28.5,23.8,33.4,1.5,5.6,1.9,101.3
서대문,2017-08-01,27.3,23.2,33.4,2,4.8,0.6,59.1
광진,2017-08-01,28,23,33.3,1.5,3.8,1,236.3
성북,2017-08-01,27.8,22.9,33.2,1,5.1,1.3,329.1
용산,2017-08-01,28.8,24,33.8,0.5,5.1,1.4,33.8
은평,2017-08-01,26.9,22.5,32.7,1,3.6,0.5,286.9
금천,2017-08-01,28.2,23.4,33.5,1.5,4.4,1.4,191.3
중구,2017-08-01,27.2,22.1,34.4,2,5,1.4,63.4
성동,2017-08-01,28.3,23.7,33,1.5,6,1.5,233.4
종로,2017-08-01,25.8,21.7,30,1.5,6.1,1.7,30.9
구로,2017-08-01,28,23.2,33.7,1,5.6,1.3,236.3
강북,2017-08-01,28.7,24,34.7,0.5,6,1.4,315
관악,2017-08-01,26.4,22.1,32.4,3,3.8,1,216.6
영등포,2017-08-01,29.1,24.4,34.5,2.5,3.9,0.9,202.5
동작,2017-08-01,27.8,23.6,34.5,1,4,0.5,22.5
강남,2017-08-02,30.2,26.7,33.4,0,4.6,0.9,275.6
서초,2017-08-02,29.5,26,34.4,1,4,1.1,151.9
강동,2017-08-02,29.2,25.3,32.7,0,4.1,0.8,95.6
송파,2017-08-02,30,26.4,34.2,0,4.4,0.9,191.3
강서,2017-08-02,30.1,26.3,34.4,0,4.5,0.7,118.1
양천,2017-08-02,30.6,27.2,33.9,0,3.6,0.8,106.9
도봉,2017-08-02,28.6,24.8,33.1,0,3.6,0.5,216.6
노원,2017-08-02,28.1,23.9,32.2,0,3.5,0.7,143.4
동대문,2017-08-02,29.5,26.2,32.4,0,5.1,0.9,244.7
중랑,2017-08-02,30.2,26.7,33.5,0,5.6,1.5,222.2
마포,2017-08-02,29.8,26.7,33,0,5.5,1.5,323.4
서대문,2017-08-02,29,25.6,32.8,0,4.1,0.8,75.9
광진,2017-08-02,29.2,25.9,33,0,3.6,0.9,87.2
성북,2017-08-02,29.3,25.7,33.1,0,4.3,1,104.1
용산,2017-08-02,30.5,27.1,34.3,0,5.6,1.2,225
은평,2017-08-02,27.8,23.6,32.7,0,3.4,0.4,261.6
금천,2017-08-02,29.9,27,34.3,0,5.7,1.1,64.7
중구,2017-08-02,28.8,25.3,33.2,0,4.3,1.5,74
성동,2017-08-02,30.1,26.7,33.2,0,6.5,1,222.2
종로,2017-08-02,27.2,24.1,30.2,0,4.6,1.6,36.6
구로,2017-08-02,29.4,25.5,34.1,0,4.7,0.9,188.4
강북,2017-08-02,30,26.4,34.6,0,4.3,1.2,14.1
관악,2017-08-02,27.4,23.9,32.7,21,6.6,1.3,28.1
영등포,2017-08-02,31,27.6,34.1,0,3.4,0.6,160.3
동작,2017-08-02,29,25,34.5,0,4.5,0.6,222.2
강남,2017-08-03,30.2,27.4,33.6,0,6,1.3,250.3
서초,2017-08-03,29.2,26.1,32.9,0,5.7,1.7,135
강동,2017-08-03,28.9,26.2,32.9,0,6.6,1.4,95.6
송파,2017-08-03,30.3,27.1,33.8,0,5.5,1.9,70.3
강서,2017-08-03,30.1,27.7,33.1,0,7.2,2.9,140.6
양천,2017-08-03,30.5,27.7,34.9,0,5.5,1.7,118.1
도봉,2017-08-03,29,25.8,33.6,0,6.5,1.1,149.1
노원,2017-08-03,27.5,23.4,32.7,0,6.4,1.3,78.8
동대문,2017-08-03,29.4,26.6,32.9,0,6.7,1.5,129.4
중랑,2017-08-03,30.1,26.9,34.2,0,8.1,2.1,140.6
마포,2017-08-03,29.5,27,33.1,0,8.1,3.2,163.1
서대문,2017-08-03,29.1,26.6,32.7,0,5.2,1.6,163.1
광진,2017-08-03,29.5,26.1,33.8,0,5.1,1.4,112.5
성북,2017-08-03,29.3,26.2,33.4,0,7.4,1.8,109.7
용산,2017-08-03,30.6,27.6,34.4,0,5.1,1.1,227.8
은평,2017-08-03,28.1,23.7,33.4,0,5.7,0.8,146.3
금천,2017-08-03,29.7,27,33,0,6.4,1.9,92.8
중구,2017-08-03,28.4,25.5,33.1,0,4.5,1.3,91.6
성동,2017-08-03,29.8,27.1,33,0,7.5,2.1,160.3
종로,2017-08-03,27.1,24.4,31.4,0,7.3,2.5,149.1
구로,2017-08-03,30.3,26.7,34.4,0,7.3,2,132.2
강북,2017-08-03,30.2,27,35.7,0,6.9,1.5,87.2
관악,2017-08-03,28.2,24.4,31.9,0,6.1,1.7,205.3
영등포,2017-08-03,30.6,27.8,34.5,0,6.2,1.3,182.8
동작,2017-08-03,28.9,25.4,33.9,0,5.3,0.8,30.9
강남,2017-08-04,30.5,26.4,35.1,0,5.1,1.2,202.5
서초,2017-08-04,30.2,25.4,34.8,0,5.6,1.5,309.4
강동,2017-08-04,29.2,25.3,33.4,0,6.2,1.4,101.3
송파,2017-08-04,30.6,26.2,36,0,5.3,1.5,250.3
강서,2017-08-04,30.3,26.6,35.7,0,6.9,2.1,109.7
양천,2017-08-04,30.6,26.8,35.4,0,5.3,1.3,250.3
도봉,2017-08-04,28.5,24,33.4,0,5.4,0.9,284.1
노원,2017-08-04,27.8,22.3,33,0,5.8,1.3,59.1
동대문,2017-08-04,29.7,25.8,34.5,0,5.5,1.4,157.5
중랑,2017-08-04,30.2,26.3,35.1,0,7.4,2.1,146.3
마포,2017-08-04,29.8,25.7,34.5,0,9.6,2.8,331.9
서대문,2017-08-04,29.2,25.7,34.6,0,4.7,1.3,22.5
광진,2017-08-04,29.3,25.1,34.4,0,4.1,1.1,81.6
성북,2017-08-04,29.2,24.5,34,0,6.4,1.7,320.6
용산,2017-08-04,31,26.4,35.6,0,4.6,1.5,5.6
은평,2017-08-04,28.7,24.3,32.9,0,5.4,1,137.8
금천,2017-08-04,30.1,26,34.9,0,5.6,1.6,309.4
중구,2017-08-04,28.9,24.1,35.1,0,6.3,1.8,336.3
성동,2017-08-04,30.3,26,34.2,0,6.7,1.6,292.5
종로,2017-08-04,27,22.8,31.7,0,7.7,2.1,343.1
구로,2017-08-04,30.1,26.5,35.3,0,8,2.1,337.5
강북,2017-08-04,30.2,25.6,35.7,0,6.9,1.5,317.8
관악,2017-08-04,28,25,33.7,0,5.8,1.8,202.5
영등포,2017-08-04,30.7,26.9,35.1,0,4.8,1,315
동작,2017-08-04,29.3,24.5,35.9,0,4.5,0.8,284.1
강남,2017-08-05,31.7,27.7,37.2,0,5.7,1.2,267.2
서초,2017-08-05,31.3,27.2,36.5,0,6.7,1.5,315
강동,2017-08-05,30.2,26,35.4,0,5.9,1.3,81.6
송파,2017-08-05,31.5,27.6,36.7,0,5.7,1.2,320.6
강서,2017-08-05,31.5,27.9,35.6,0,5.5,1.2,137.8
양천,2017-08-05,32,28.8,36.9,0,4.9,1.1,16.9
도봉,2017-08-05,29.5,25.1,34.9,0,7.3,0.7,300.9
노원,2017-08-05,29.1,23.9,35,0,8.1,1,312.2
동대문,2017-08-05,31,27.2,35.9,0,8.4,1.5,22.5
중랑,2017-08-05,31.7,27.5,36.4,0,8.4,2,0
마포,2017-08-05,31.4,27.7,36.4,0,10.2,2.5,329.1
서대문,2017-08-05,30.6,26.6,36.1,0,5.4,1.1,340.3
광진,2017-08-05,31,26.5,36.9,0,6.2,1.3,320.6
성북,2017-08-05,30.4,26.6,35.3,0,10.1,1.5,326.3
용산,2017-08-05,32.2,28.3,36.7,0,6.9,1.8,343.1
은평,2017-08-05,28.4,23.8,34,0,6.7,0.6,281.3
금천,2017-08-05,31.6,27.6,36.8,0,6.6,1.7,348.8
중구,2017-08-05,30.1,26.5,35.6,0,7.8,2.3,263.6
성동,2017-08-05,31.6,27.5,36.3,0,8,1.7,306.6
종로,2017-08-05,28.3,25.3,33.4,0,9.8,2.5,357.2
구로,2017-08-05,31.4,27.5,36.5,0,7.9,1.9,331.9
강북,2017-08-05,31.4,27.1,35.8,0,11,1.8,289.7
관악,2017-08-05,28.5,24.5,35.4,0,6.1,1.5,337.5
영등포,2017-08-05,32.1,29,36.2,0,5.9,0.8,331.9
동작,2017-08-05,29.9,26,36.5,0,5.3,0.7,289.7
강남,2017-08-06,30.2,26.9,33.8,0,8.2,1.2,168.8
서초,2017-08-06,29.7,25.2,33.7,1,4.4,1.2,171.6
강동,2017-08-06,29.1,27.1,32.9,0,5.9,0.9,171.6
송파,2017-08-06,30.1,27.2,34.1,0,4.8,1.3,222.2
강서,2017-08-06,30,26.2,34.2,3.5,6,1.7,143.4
양천,2017-08-06,30.5,27.8,34.4,0,4.7,1.2,151.9
도봉,2017-08-06,28.6,26.1,32,12,5.8,0.7,185.6
노원,2017-08-06,28.2,25.3,32.8,0,4.6,0.9,337.5
동대문,2017-08-06,29.5,26.9,32.9,0.5,6,1.4,343.1
중랑,2017-08-06,30.1,27.5,33.7,3.5,6.1,1.6,137.8
마포,2017-08-06,29.4,25.5,33.1,5,7.5,2.3,177.2
서대문,2017-08-06,28.8,24.6,32.6,10,4.9,1,160.3
광진,2017-08-06,29.5,26.3,33.6,0,4.5,1.2,239.1
성북,2017-08-06,28.9,26.3,32.8,11.5,6,1.3,222.2
용산,2017-08-06,30.5,26.8,34.1,0,5.7,1.4,236.3
은평,2017-08-06,27.6,25.2,32.1,13.5,4.5,0.4,157.5
금천,2017-08-06,29.8,27.9,33.2,0,7.5,1.5,168.8
중구,2017-08-06,28.4,24.8,34.4,1.5,4.6,1.7,316.1
성동,2017-08-06,29.7,25.5,33.2,6,5.9,1.3,182.8
종로,2017-08-06,26.6,24.6,30.1,16.5,8.2,2.2,149.1
구로,2017-08-06,29.8,26.1,34.2,5,8.9,1.2,177.2
강북,2017-08-06,29.7,26.7,33.4,10.5,5.6,1.4,56.3
관악,2017-08-06,28,24.7,32.3,0.5,7.2,1.3,225
영등포,2017-08-06,30.7,26.2,34.5,6.5,5.1,0.8,115.3
동작,2017-08-06,29,25.3,34.1,3,5.5,0.6,253.1
강남,2017-08-07,29.9,27.2,34.9,0,7.4,1.9,267.2
서초,2017-08-07,29.4,25.8,34.5,0,6.2,1.5,261.6
강동,2017-08-07,29.1,26.2,34.4,0,6,0.9,180
송파,2017-08-07,29.7,26.7,34.9,0,6.6,1.7,317.8
강서,2017-08-07,28.7,25.8,33.8,0,6.3,1.4,281.3
양천,2017-08-07,29.6,26.7,35.3,0,5.6,1.3,284.1
도봉,2017-08-07,28.3,24.4,33.6,0,6.1,0.9,185.6
노원,2017-08-07,28.2,23.4,34.1,0,7,1.1,345.9
동대문,2017-08-07,29.4,26.6,34.5,0,7.8,1.8,345.9
중랑,2017-08-07,30,27.3,35.1,0,9.4,1.9,306.6
마포,2017-08-07,28.5,25.6,33.9,0,9.4,2.6,281.3
서대문,2017-08-07,28.2,24.5,34.1,0,5.1,1,0
광진,2017-08-07,29.7,26.8,34.5,0,6.6,1.9,250.3
성북,2017-08-07,28.6,25.5,34,0,8,1.4,315
용산,2017-08-07,29.8,27.1,34.8,0,5.7,1.4,202.5
은평,2017-08-07,26.7,22.2,32.6,0,5,0.7,261.6
금천,2017-08-07,28.6,25.3,34,0,5.9,1.7,196.9
중구,2017-08-07,27.9,24.9,33.8,0,6.5,1.3,312.2
성동,2017-08-07,29.2,26.8,34.5,0,8.4,2.3,272.8
종로,2017-08-07,26.1,23.1,31.1,0,7,1.7,292.5
구로,2017-08-07,28.8,25.2,34.1,0,7.7,1.6,202.5
강북,2017-08-07,29.4,26.3,34.7,0,9.1,2.2,278.4
관악,2017-08-07,26.9,23.1,32,0,5.8,1.6,196.9
영등포,2017-08-07,29.8,26.8,35.4,0,5.8,1.2,295.3
동작,2017-08-07,28.8,24.8,34.1,0,6,1.1,210.9
강남,2017-08-08,28.7,26.2,31.2,0,6.6,1.6,225
서초,2017-08-08,28.4,24.5,32.4,0,4.7,1.2,233.4
강동,2017-08-08,27.6,24.2,31.2,0,5.6,1.1,216.6
송파,2017-08-08,28.6,25.9,31.5,0,5.2,1.3,233.4
강서,2017-08-08,28.2,25.7,30.7,0,5.6,1.2,264.4
양천,2017-08-08,28.7,26,31.8,0,4.1,1.3,140.6
도봉,2017-08-08,27,23.7,30.7,0,5.2,0.6,320.6
노원,2017-08-08,26.8,23.1,30.7,0,7.7,1.1,300.9
동대문,2017-08-08,28.3,25.4,30.9,0,8.6,1.6,340.3
중랑,2017-08-08,28.8,25.7,31.6,0,7.6,2,292.5
마포,2017-08-08,27.9,25.1,31.1,0,7.2,1.9,312.2
서대문,2017-08-08,27,24.1,30.4,0,4.9,0.7,70.3
광진,2017-08-08,28.4,25.5,31.7,0,6.7,1.4,227.8
성북,2017-08-08,27.5,24.9,30.8,0,8.5,1.1,275.6
용산,2017-08-08,29,26.3,31.9,0,6.6,2.1,250.3
은평,2017-08-08,26,22,30.5,0,4.7,0.6,59.1
금천,2017-08-08,27.8,25,31.3,0,5.5,1.8,241.9
중구,2017-08-08,27,23.9,31.2,0,5.1,0.5,276.6
성동,2017-08-08,28.4,26.1,31.2,0,8.1,2.1,272.8
종로,2017-08-08,25.3,22.5,28.8,0,7.9,1.4,289.7
구로,2017-08-08,28.2,24.9,32.6,0,8.1,1.7,208.1
강북,2017-08-08,28.3,25.7,31.7,0,7.9,1.8,281.3
관악,2017-08-08,25.7,22.8,29.7,0,5.5,1.5,216.6
영등포,2017-08-08,28.8,26.2,31.8,0,5.5,1.3,194.1
동작,2017-08-08,27.7,24.3,31.6,0,6.2,1.1,236.3
강남,2017-08-09,27.4,23.9,31.4,2,5.5,1.5,126.6
서초,2017-08-09,27.1,23.7,31.2,2.5,5.9,1.5,135
강동,2017-08-09,26.3,23.1,30.5,3,6.4,1.3,149.1
송파,2017-08-09,27.4,24,31.6,2,5.2,1.4,109.7
강서,2017-08-09,27.9,25.3,31.8,0,6.9,1.9,112.5
양천,2017-08-09,28.2,25,32.6,0.5,5,1.3,146.3
도봉,2017-08-09,26.9,23.6,31.3,0,5.3,0.9,149.1
노원,2017-08-09,26.1,22.9,30.6,4,5.7,1.4,84.4
동대문,2017-08-09,26.9,23.6,31.4,3.5,5.7,1.5,177.2
중랑,2017-08-09,27.2,24,31.6,4,7.1,2.1,151.9
마포,2017-08-09,27.4,24,31.6,0,8,2.5,109.7
서대문,2017-08-09,27,23.6,31,0,5.3,1.1,36.6
광진,2017-08-09,26.9,23.6,31.9,2,4.8,1.4,120.9
성북,2017-08-09,26.8,23.4,31,1.5,6.6,1.8,56.3
용산,2017-08-09,27.9,24.1,32.4,2,5.9,2,36.6
은평,2017-08-09,26.4,22.5,31.6,0,4.4,0.8,171.6
금천,2017-08-09,27,23.7,31.5,0.5,6.7,1.8,115.3
중구,2017-08-09,25.9,22.5,30.1,1.5,7,2,92.5
성동,2017-08-09,27.3,23.9,31.2,2.5,7.6,1.9,106.9
종로,2017-08-09,24.7,21.9,28.6,2.5,8.1,2.3,112.5
구로,2017-08-09,27.6,24,31.8,1,7.2,2.1,90
강북,2017-08-09,27.6,23.7,32.6,0.5,5.9,1.6,67.5
관악,2017-08-09,25.8,22.3,30.8,1.5,4.2,1,331.9
영등포,2017-08-09,28.2,24.8,32.6,0,4.2,1,185.6
동작,2017-08-09,27.4,23.8,32.6,2,4.9,0.8,120.9
강남,2017-08-10,24.6,23.4,25.9,50,4.7,1.4,47.8
서초,2017-08-10,24.8,23.5,26.2,81.5,3.4,0.7,222.2
강동,2017-08-10,24.3,23.1,26,9,4.9,1.7,351.6
송파,2017-08-10,24.8,23.6,26.4,9.5,4.3,1.2,64.7
강서,2017-08-10,24.7,23.8,26.5,14.5,5.6,1.2,112.5
양천,2017-08-10,24.8,23.9,26.3,40,3.6,0.9,78.8
도봉,2017-08-10,23.8,23,25.5,25,3.3,0.6,30.9
노원,2017-08-10,23.9,22.6,26,18.5,3.7,0.6,92.8
동대문,2017-08-10,24.5,23.3,25.5,17,4.5,1.5,59.1
중랑,2017-08-10,24.8,23.5,26.6,12,5.7,1.9,70.3
마포,2017-08-10,24.4,23.4,26.3,24,6,1.8,84.4
서대문,2017-08-10,24,23,25.9,12.5,4.9,0.6,112.5
광진,2017-08-10,24.4,22.9,26.4,13.5,4.7,1.4,47.8
성북,2017-08-10,24,23.1,25.4,20,4.8,1.4,16.9
용산,2017-08-10,24.8,23.8,26,7.5,5,1.9,47.8
은평,2017-08-10,23.8,22.9,26.1,7,4.7,0.6,112.5
금천,2017-08-10,24.1,23.2,25.4,14,5.1,1.5,78.8
중구,2017-08-10,23,22.1,24.5,8.5,5.5,2.7,48.7
성동,2017-08-10,24.7,23.5,25.8,38,7.3,1.7,67.5
종로,2017-08-10,22.3,21.6,23.5,20,6.5,2.3,28.1
구로,2017-08-10,24.3,23.4,26.2,37,6.8,2,109.7
강북,2017-08-10,24.4,23.4,26,20.5,4.1,1.4,42.2
관악,2017-08-10,23.6,22.9,24.6,19,3.4,0.6,22.5
영등포,2017-08-10,25,24.2,26.6,27.5,3.1,0.6,315
동작,2017-08-10,24.6,23.6,26.2,18,3.6,0.4,42.2
강남,2017-08-11,27.6,23.7,32.1,0.5,5.9,1.6,45
서초,2017-08-11,27.1,23.6,32.3,0.5,4.7,1.1,160.3
강동,2017-08-11,27.1,23.2,31.5,0.5,6.2,1.5,143.4
송파,2017-08-11,27.7,24.1,32.7,0,5.3,1.4,5.6
강서,2017-08-11,27.2,24.5,32.7,0,6.2,1.7,95.6
양천,2017-08-11,27.6,24.6,33.1,0,6.1,1.4,180
도봉,2017-08-11,25.5,22,31.7,40.5,5.7,0.8,250.3
노원,2017-08-11,26.3,22.5,31.7,3.5,7.8,1.3,129.4
동대문,2017-08-11,27,23.7,32.5,0.5,6.9,1.5,132.2
중랑,2017-08-11,27.6,24.2,32.6,0.5,7.7,2.2,78.8
마포,2017-08-11,27.1,23.9,32.2,3.5,6.9,2.5,70.3
서대문,2017-08-11,26.2,23,31.8,6.5,5.4,1.2,36.6
광진,2017-08-11,27,23,32.2,0,6.1,1.8,78.8
성북,2017-08-11,26.2,23,32.1,17.5,8.3,1.9,323.4
용산,2017-08-11,27.7,24.1,32.7,0,6.1,2.3,47.8
은평,2017-08-11,26.2,22.2,32.6,4,6.1,1,95.6
금천,2017-08-11,26.7,23.7,32,0.5,5.9,1.8,210.9
중구,2017-08-11,25.7,22.1,30.7,0,6.5,2.6,33.9
성동,2017-08-11,27.3,23.8,32.2,1,6.8,2.1,250.3
종로,2017-08-11,24.3,21.4,29.6,10,10.6,2.6,11.3
구로,2017-08-11,26.8,23.7,32,0,9.3,2.2,205.3
강북,2017-08-11,26.9,23.4,33,14.5,9.7,1.6,5.6
관악,2017-08-11,25.7,22.7,31.2,0.5,5,0.9,137.8
영등포,2017-08-11,27.6,24.9,34.3,0.5,5.5,1,191.3
동작,2017-08-11,27,23,33.9,0.5,5.4,0.8,239.1
강남,2017-08-12,28,24.4,32,0,4.7,1.4,36.6
서초,2017-08-12,27.3,23.1,31.9,0,3.9,1.3,118.1
강동,2017-08-12,,,,0,,,
송파,2017-08-12,28.1,24.2,32,0,4.5,1.5,56.3
강서,2017-08-12,28.2,24.7,32.5,0,6.8,2,115.3
양천,2017-08-12,28.4,24.8,32.8,0,5,1.3,126.6
도봉,2017-08-12,25.6,20.5,31.5,0,3.6,0.6,137.8
노원,2017-08-12,26,20.5,31.3,0,5.8,1.3,126.6
동대문,2017-08-12,27.3,22.8,32,0,6,1.5,73.1
중랑,2017-08-12,27.7,23.6,32,0,7.7,2.3,70.3
마포,2017-08-12,27.4,23.2,31.9,0,8.1,2.4,67.5
서대문,2017-08-12,26.5,23.1,31.4,0,,,
광진,2017-08-12,27.2,23.2,31.8,0,4.8,1.7,75.9
성북,2017-08-12,26.6,22,31.4,0,5.6,1.7,36.6
용산,2017-08-12,28.3,24.3,32.8,0,5.7,2.2,45
은평,2017-08-12,26,20.8,31.9,0,3.4,0.7,143.4
금천,2017-08-12,27.4,23.5,31.8,0,5.9,1.9,42.2
중구,2017-08-12,26.2,22.1,31.5,0,5.7,2.3,66.6
성동,2017-08-12,28.1,24.4,32,0,6.9,2.3,78.8
종로,2017-08-12,25,21,29.6,0,7,2.2,87.2
구로,2017-08-12,27.7,24.3,32.1,0,8.3,2.2,47.8
강북,2017-08-12,27.4,22.4,31.8,0,5.6,1.3,61.9
관악,2017-08-12,25.7,21.7,31.6,0,5.3,1.2,19.7
영등포,2017-08-12,28.6,24.8,33,0,5,0.9,163.1
동작,2017-08-12,26.9,21.7,33,0,4.9,0.8,22.5
강남,2017-08-13,26.6,24.5,29,0,5.3,1.4,81.6
서초,2017-08-13,26.2,24.3,28.5,0,5.6,1.7,112.5
강동,2017-08-13,,23.4,27.6,0,7.2,1.7,78.8
송파,2017-08-13,26.6,24.6,28.8,0,5.3,1.8,230.6
강서,2017-08-13,26.5,24.9,28.1,0,7.2,3.4,115.3
양천,2017-08-13,26.9,25.3,28.8,0,5.4,1.7,81.6
도봉,2017-08-13,25.3,22.2,28.5,0,5,1.1,92.8
노원,2017-08-13,24.9,21.9,27.6,0,6.8,1.8,47.8
동대문,2017-08-13,25.8,23.7,27.8,0,8.2,1.8,132.2
중랑,2017-08-13,26.3,23.8,28.8,0,8.4,2.6,95.6
마포,2017-08-13,26,24,27.7,0,10,3.6,59.1
서대문,2017-08-13,25.7,23.5,27.7,0,5.8,1.6,84.4
광진,2017-08-13,26,23.8,28.4,0,5.6,1.7,104.1
성북,2017-08-13,25.6,23.4,27.9,0,7.6,2.4,118.1
용산,2017-08-13,26.7,24.7,29,0,7,2.3,36.6
은평,2017-08-13,25.4,22.2,28.2,0,6.5,1.1,70.3
금천,2017-08-13,25.6,24.1,27.5,0,6.2,2.2,112.5
중구,2017-08-13,24.5,22.4,26.6,0,6.8,2.4,61
성동,2017-08-13,26.4,24.3,28.7,0,8.2,2.7,135
종로,2017-08-13,23.5,21.3,25.2,0,10.7,3.3,98.4
구로,2017-08-13,26.5,25,28.6,0,8.8,3,137.8
강북,2017-08-13,26.2,24.1,28.5,0,6.3,1.6,53.4
관악,2017-08-13,25,22.3,27,0,5,1.1,300.9
영등포,2017-08-13,27,25.2,29,0,5.4,1.2,196.9
동작,2017-08-13,26.4,23.6,28.7,0,5.7,0.9,95.6
강남,2017-08-14,24.9,24,26.9,2,5.8,1.7,81.6
서초,2017-08-14,24.9,22.8,26.7,2,5.1,1.4,129.4
강동,2017-08-14,,,,1,,,
송파,2017-08-14,25.2,23.9,27,1.5,5.5,1.6,126.6
강서,2017-08-14,25.1,23.1,26.7,2.5,8.6,3,120.9
양천,2017-08-14,25.4,23.5,27.3,2,5.7,1.7,132.2
도봉,2017-08-14,23.6,21.3,26.6,3,5.6,0.9,42.2
노원,2017-08-14,24.1,21.6,26.7,1,8.6,2.3,70.3
동대문,2017-08-14,24.8,23.6,26.7,0.5,7.8,2.1,135
중랑,2017-08-14,25.1,23.9,27,0,9.1,3.9,73.1
마포,2017-08-14,24.6,22.7,26.6,1,10.5,4.1,84.4
서대문,2017-08-14,24,21.5,26.3,2,6.4,1.6,137.8
광진,2017-08-14,24.5,22,26.6,1.5,5.7,1.9,106.9
성북,2017-08-14,24.1,22.1,26.5,2,7.9,2.7,104.1
용산,2017-08-14,25,23.8,26.9,1,7.3,3.3,50.6
은평,2017-08-14,24.3,21.7,26.9,3,6.7,1.3,64.7
금천,2017-08-14,24.1,22.8,25.5,3,6.2,2.1,84.4
중구,2017-08-14,23,21.8,25.5,0,8,3,87.3
성동,2017-08-14,25.1,24.1,26.8,1,8.5,3.1,84.4
종로,2017-08-14,22,20.4,24.2,2.5,11.6,4.6,78.8
구로,2017-08-14,24.9,23.1,26.7,1.5,10.1,3.4,112.5
강북,2017-08-14,25,23.2,27.5,2,7.3,1.7,56.3
관악,2017-08-14,23.3,20.9,25.1,4.5,5.5,1,33.8
영등포,2017-08-14,25.5,24,27.6,1.5,4.6,1.1,67.5
동작,2017-08-14,24.8,21.5,27.3,2.5,5.9,1,109.7
강남,2017-08-15,22.2,20.9,25,89.5,5.3,1.7,42.2
서초,2017-08-15,22.4,21.3,24.9,72.5,4.3,1.1,112.5
강동,2017-08-15,21.9,20.6,24.4,81,7.2,1.3,70.3
송파,2017-08-15,22.8,21.4,25.1,76.5,5.3,1.5,81.6
강서,2017-08-15,22.1,21.2,25,76,9.4,3.7,129.4
양천,2017-08-15,22.2,21.3,25.2,89,6.1,1.5,73.1
도봉,2017-08-15,21.4,20.6,23.4,107,3.6,0.6,154.7
노원,2017-08-15,21.5,20.4,23.9,77,7.1,1.8,61.9
동대문,2017-08-15,22.1,21.1,24.7,69.5,6.9,1.8,137.8
중랑,2017-08-15,22.6,21.4,24.9,75.5,11.2,3.5,47.8
마포,2017-08-15,21.7,20.8,24.5,84,12.4,4.7,64.7
서대문,2017-08-15,21.5,20.7,24.4,91,6.9,2.1,53.4
광진,2017-08-15,21.9,20.7,24.6,83,5.5,1.7,42.2
성북,2017-08-15,,,,47,,,
용산,2017-08-15,22.2,21,25,73,7.3,3.2,45
은평,2017-08-15,22.3,21.2,25.1,74.5,8.4,2.6,95.6
금천,2017-08-15,21.9,20.9,24.8,84.5,7.3,2.5,39.4
중구,2017-08-15,20.5,19.4,23,48,8.9,3.5,87.7
성동,2017-08-15,22.5,21.4,25,87,7,2.5,47.8
종로,2017-08-15,19.9,19.2,21.9,108,11.1,4.7,59.1
구로,2017-08-15,21.9,21.1,24.8,98,10.5,3.6,75.9
강북,2017-08-15,22,21.2,24.6,100,4.8,1.1,320.6
관악,2017-08-15,21.8,21,23.5,77,5.7,1,67.5
영등포,2017-08-15,22.4,21.6,25.2,99.5,4.9,1.1,33.8
동작,2017-08-15,22.4,21.4,25.3,90,6,0.9,81.6
강남,2017-08-16,23.4,20.7,26.8,6,5.8,2,70.3
서초,2017-08-16,23.7,20.9,27.2,5.5,4.7,1,115.3
강동,2017-08-16,22.8,20.3,26.3,4,5,1.4,50.6
송파,2017-08-16,23.7,21,27.3,9,5.3,1.5,59.1
강서,2017-08-16,23.7,21.1,26.9,10,8.7,3.9,112.5
양천,2017-08-16,24,21.3,27.4,2.5,5.3,1.7,73.1
도봉,2017-08-16,22.4,20.2,25.2,10,3.2,0.5,351.6
노원,2017-08-16,22.7,20,25.8,8.5,6.8,1.8,67.5
동대문,2017-08-16,23.1,20.7,26.5,10.5,7,2,146.3
중랑,2017-08-16,23.4,20.9,26.6,7,9.3,3.3,87.2
마포,2017-08-16,23.3,20.7,26.8,1,12,4.4,70.3
