,측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
6991,20181206,동북권,도봉구,34,18,0.018000000000000002,0.016,0.6,0.004
6992,20181206,동북권,성북구,36,15,0.013000000000000001,0.027000000000000003,0.4,0.003
6993,20181206,동북권,동대문구,32,19,0.011000000000000001,0.027999999999999997,0.6,0.006999999999999999
6994,20181206,동북권,중랑구,31,16,0.009000000000000001,0.025,0.5,0.006999999999999999
6995,20181206,동북권,성동구,36,15,0.006999999999999999,0.027999999999999997,0.3,0.005
6996,20181206,동북권,광진구,34,10,0.006999999999999999,0.028999999999999998,0.9,0.004
6997,20181206,서북권,마포구,45,13,0.012,0.023,0.4,0.003
6998,20181206,서북권,서대문구,41,21,0.01,0.025,0.6,0.006
6999,20181206,서북권,은평구,40,20,0.015,0.024,0.6,0.005
7000,20181207,동북권,노원구,24,10,0.024,0.01,0.3,0.005
7001,20181207,동남권,강동구,22,9,0.024,0.013000000000000001,0.3,0.005
7002,20181207,동남권,송파구,27,10,0.02,0.019,0.3,0.003
7003,20181207,동남권,서초구,18,3,0.027000000000000003,0.013000000000000001,0.1,0.003
7004,20181207,동남권,강남구,18,6,0.022000000000000002,0.013000000000000001,0.3,0.005
7005,20181207,서남권,양천구,21,9,0.022000000000000002,0.017,0.3,0.002
7006,20181207,서남권,금천구,23,11,0.025,0.016,0.3,0.004
7007,20181207,서남권,관악구,21,10,0.025,0.015,0.2,0.004
7008,20181207,서남권,동작구,24,9,0.026000000000000002,0.013000000000000001,0.3,0.003
7009,20181207,서남권,영등포구,24,6,0.009000000000000001,0.015,0.5,0.005
7010,20181207,서남권,구로구,18,3,0.025,0.012,0.2,0.004
7011,20181207,서남권,강서구,20,8,0.027000000000000003,0.011000000000000001,0.3,0.004
7012,20181207,동북권,강북구,21,8,0.033,0.005,0.3,0.002
7013,20181207,동북권,도봉구,16,7,0.031,0.005,0.5,0.003
7014,20181207,동북권,성북구,26,8,0.027999999999999997,0.01,0.2,0.003
7015,20181207,동북권,동대문구,18,9,0.026000000000000002,0.01,0.4,0.006999999999999999
7016,20181207,동북권,중랑구,16,7,0.025,0.011000000000000001,0.4,0.006
7017,20181207,동북권,성동구,27,8,0.022000000000000002,0.011000000000000001,0.2,0.004
7018,20181207,동북권,광진구,19,3,0.021,0.012,1.0,0.004
7019,20181207,서북권,마포구,25,4,0.024,0.011000000000000001,0.3,0.003
7020,20181207,서북권,서대문구,25,9,0.023,0.01,0.4,0.005
7021,20181207,서북권,은평구,25,10,0.027000000000000003,0.012,0.5,0.005
7022,20181207,도심권,용산구,17,8,0.022000000000000002,0.016,0.3,0.003
7023,20181207,도심권,종로구,23,9,0.025,0.012,0.4,0.003
7024,20181207,도심권,중구,22,10,0.03,0.01,0.3,0.003
7025,20181208,도심권,중구,24,10,0.028999999999999998,0.009000000000000001,0.3,0.003
7026,20181208,동남권,강동구,25,10,0.021,0.013999999999999999,0.4,0.005
7027,20181208,동남권,송파구,27,8,0.018000000000000002,0.021,0.4,0.003
7028,20181208,동남권,서초구,19,2,0.023,0.016,0.2,0.004
7029,20181208,동남권,강남구,20,7,0.019,0.013999999999999999,0.4,0.005
7030,20181208,서남권,양천구,24,10,0.019,0.019,0.4,0.002
7031,20181208,서남권,금천구,23,12,0.023,0.017,0.4,0.004
7032,20181208,서남권,관악구,23,12,0.021,0.02,0.3,0.004
7033,20181208,서남권,동작구,26,9,0.024,0.015,0.3,0.003
7034,20181208,서남권,영등포구,26,7,0.008,0.017,0.5,0.005
7035,20181208,서남권,구로구,20,3,0.022000000000000002,0.013999999999999999,0.2,0.005
7036,20181208,서남권,강서구,23,8,0.024,0.013999999999999999,0.3,0.005
7037,20181208,동북권,노원구,26,11,0.021,0.011000000000000001,0.3,0.005
7038,20181208,동북권,강북구,23,9,0.028999999999999998,0.006,0.3,0.003
7039,20181208,동북권,도봉구,18,7,0.028999999999999998,0.006,0.6,0.003
7040,20181208,동북권,성북구,26,9,0.025,0.013999999999999999,0.3,0.004
7041,20181208,동북권,동대문구,21,10,0.024,0.013000000000000001,0.5,0.006999999999999999
7042,20181208,동북권,중랑구,19,8,0.022000000000000002,0.013000000000000001,0.4,0.006
7043,20181208,동북권,성동구,27,8,0.019,0.013000000000000001,0.2,0.004
7044,20181208,동북권,광진구,19,2,0.019,0.013999999999999999,0.9,0.003
7045,20181208,서북권,마포구,27,5,0.02,0.013000000000000001,0.3,0.004
7046,20181208,서북권,서대문구,25,10,0.022000000000000002,0.011000000000000001,0.5,0.006
7047,20181208,서북권,은평구,25,10,0.025,0.012,0.6,0.005
7048,20181208,도심권,용산구,17,8,0.02,0.018000000000000002,0.4,0.003
7049,20181208,도심권,종로구,23,9,0.024,0.012,0.4,0.003
7050,20181209,동북권,강북구,25,12,0.022000000000000002,0.016,0.5,0.003
7051,20181209,동남권,강동구,25,13,0.016,0.021,0.5,0.005
7052,20181209,동남권,송파구,27,11,0.017,0.024,0.5,0.003
7053,20181209,동남권,서초구,17,3,0.022000000000000002,0.02,0.2,0.004
7054,20181209,동남권,강남구,19,9,0.017,0.019,0.5,0.005
7055,20181209,서남권,양천구,23,11,0.018000000000000002,0.023,0.5,0.003
7056,20181209,서남권,금천구,22,14,0.019,0.026000000000000002,0.4,0.004
7057,20181209,서남권,관악구,24,14,0.02,0.025,0.3,0.005
7058,20181209,서남권,동작구,23,10,0.022000000000000002,0.021,0.4,0.004
7059,20181209,서남권,영등포구,24,8,0.008,0.017,0.6,0.005
7060,20181209,서남권,구로구,20,4,0.019,0.021,0.3,0.006
7061,20181209,서남권,강서구,23,10,0.022000000000000002,0.019,0.4,0.005
7062,20181209,동북권,노원구,27,13,0.018000000000000002,0.019,0.5,0.006
7063,20181209,동북권,도봉구,20,11,0.022000000000000002,0.015,0.7,0.004
7064,20181209,동북권,성북구,25,9,0.021,0.022000000000000002,0.4,0.004
7065,20181209,동북권,동대문구,21,13,0.021,0.018000000000000002,0.6,0.006999999999999999
7066,20181209,동북권,중랑구,20,10,0.018000000000000002,0.019,0.5,0.006999999999999999
7067,20181209,동북권,성동구,23,10,0.018000000000000002,0.017,0.3,0.005
7068,20181209,동북권,광진구,20,4,0.016,0.019,1.1,0.004
7069,20181209,서북권,마포구,25,7,0.02,0.013999999999999999,0.4,0.004
7070,20181209,서북권,서대문구,20,11,0.022000000000000002,0.015,0.7,0.006999999999999999
7071,20181209,서북권,은평구,21,11,0.026000000000000002,0.016,0.6,0.005
7072,20181209,도심권,용산구,14,8,0.018000000000000002,0.021,0.4,0.003
7073,20181209,도심권,종로구,21,10,0.022000000000000002,0.018000000000000002,0.4,0.003
7074,20181209,도심권,중구,21,12,0.027000000000000003,0.013999999999999999,0.4,0.003
7075,20181210,동북권,노원구,37,20,0.006999999999999999,0.042,0.7,0.006
7076,20181210,동남권,강동구,43,20,0.006,0.042,0.7,0.005
7077,20181210,동남권,송파구,42,21,0.006,0.048,0.7,0.003
7078,20181210,동남권,서초구,30,11,0.006,0.040999999999999995,0.5,0.004
7079,20181210,동남권,강남구,29,14,0.006,0.038,0.6,0.005
7080,20181210,서남권,양천구,31,15,0.008,0.047,0.7,0.002
7081,20181210,서남권,금천구,29,19,0.006,0.049,0.7,0.004
7082,20181210,서남권,관악구,38,23,0.006999999999999999,0.053,0.6,0.004
7083,20181210,서남권,동작구,34,16,0.006,0.053,0.7,0.003
7084,20181210,서남권,영등포구,36,15,0.009000000000000001,0.027999999999999997,0.7,0.005
7085,20181210,서남권,구로구,29,10,0.009000000000000001,0.038,0.4,0.005
7086,20181210,서남권,강서구,33,15,0.009000000000000001,0.042,0.7,0.005
7087,20181210,동북권,강북구,35,21,0.013000000000000001,0.033,0.7,0.003
7088,20181210,동북권,도봉구,37,23,0.01,0.034,1.0,0.003
7089,20181210,동북권,성북구,38,17,0.006999999999999999,0.047,0.7,0.004
7090,20181210,동북권,동대문구,31,23,0.006999999999999999,0.044000000000000004,0.8,0.006999999999999999
7091,20181210,동북권,중랑구,27,14,0.01,0.03,0.6,0.006
7092,20181210,동북권,성동구,34,16,0.006,0.038,0.4,0.005
7093,20181210,동북권,광진구,30,11,0.006,0.038,1.3,0.003
7094,20181210,서북권,마포구,42,17,0.005,0.034,0.6,0.004
7095,20181210,서북권,서대문구,31,19,0.008,0.036000000000000004,0.9,0.009000000000000001
7096,20181210,서북권,은평구,31,19,0.012,0.035,0.8,0.005
7097,20181210,도심권,용산구,25,17,0.005,0.046,0.6,0.003
7098,20181210,도심권,종로구,31,17,0.006999999999999999,0.046,0.8,0.003
7099,20181210,도심권,중구,34,21,0.006999999999999999,0.042,0.7,0.003
7100,20181211,서북권,은평구,38,21,0.008,0.042,0.9,0.005
7101,20181211,동남권,강동구,43,23,0.003,0.044000000000000004,0.6,0.005
7102,20181211,동남권,송파구,42,22,0.004,0.046,0.6,0.003
7103,20181211,동남권,서초구,38,16,0.003,0.042,0.5,0.004
7104,20181211,동남권,강남구,33,18,0.003,0.040999999999999995,0.7,0.005
7105,20181211,서남권,양천구,40,23,0.002,0.055,0.9,0.003
7106,20181211,서남권,금천구,33,23,0.004,0.051,0.7,0.004
7107,20181211,서남권,관악구,44,28,0.004,0.059000000000000004,0.7,0.005
7108,20181211,서남권,동작구,39,19,0.003,0.057,0.8,0.004
7109,20181211,서남권,영등포구,45,19,0.02,0.027999999999999997,0.9,0.005
7110,20181211,서남권,구로구,45,21,0.002,0.046,0.5,0.005
7111,20181211,서남권,강서구,48,23,0.003,0.05,0.8,0.006
7112,20181211,도심권,용산구,30,23,0.003,0.048,0.7,0.003
7113,20181211,도심권,중구,40,27,0.004,0.046,0.8,0.004
7114,20181211,도심권,종로구,41,25,0.004,0.052000000000000005,0.9,0.004
7115,20181211,동북권,노원구,43,26,0.004,0.048,0.8,0.006999999999999999
7116,20181211,동북권,강북구,35,22,0.005,0.04,0.7,0.003
7117,20181211,동북권,도봉구,45,30,0.005,0.037000000000000005,1.0,0.005
7118,20181211,동북권,성북구,45,22,0.003,0.051,0.8,0.005
7119,20181211,동북권,동대문구,40,33,0.004,0.048,0.9,0.008
7120,20181211,동북권,중랑구,29,17,0.006,0.033,0.5,0.006
7121,20181211,동북권,성동구,39,19,0.003,0.040999999999999995,0.5,0.006
7122,20181211,동북권,광진구,28,12,0.004,0.039,0.4,0.004
7123,20181211,서북권,마포구,52,24,0.003,0.037000000000000005,0.7,0.004
7124,20181211,서북권,서대문구,34,22,0.005,0.04,0.9,0.009000000000000001
7125,20181212,도심권,중구,48,28,0.018000000000000002,0.028999999999999998,0.6,0.004
7126,20181212,동남권,강동구,46,24,0.015,0.032,0.6,0.006
7127,20181212,동남권,송파구,52,27,0.012,0.037000000000000005,0.6,0.004
7128,20181212,동남권,서초구,43,16,0.019,0.027999999999999997,0.3,0.004
7129,20181212,동남권,강남구,45,22,0.013999999999999999,0.027999999999999997,0.6,0.006
7130,20181212,서남권,양천구,40,20,0.017,0.03,0.5,0.003
7131,20181212,서남권,금천구,39,25,0.018000000000000002,0.03,0.5,0.005
7132,20181212,서남권,관악구,45,22,0.018000000000000002,0.031,0.4,0.005
7133,20181212,서남권,동작구,48,21,0.017,0.031,0.5,0.004
7134,20181212,서남권,영등포구,47,17,0.025,0.023,0.5,0.005
7135,20181212,서남권,구로구,39,15,0.02,0.025,0.3,0.005
7136,20181212,서남권,강서구,42,19,0.021,0.026000000000000002,0.5,0.005
7137,20181212,동북권,노원구,46,23,0.02,0.021,0.5,0.006
7138,20181212,동북권,강북구,41,21,0.028999999999999998,0.016,0.5,0.004
7139,20181212,동북권,도봉구,38,21,0.027000000000000003,0.013999999999999999,0.9,0.004
7140,20181212,동북권,성북구,44,18,0.019,0.027999999999999997,0.5,0.004
7141,20181212,동북권,동대문구,45,30,0.017,0.026000000000000002,0.7,0.008
7142,20181212,동북권,중랑구,41,21,0.016,0.025,0.6,0.006999999999999999
7143,20181212,동북권,성동구,52,23,0.011000000000000001,0.028999999999999998,0.4,0.005
7144,20181212,동북권,광진구,47,21,0.011000000000000001,0.03,0.6,0.004
7145,20181212,서북권,마포구,51,20,0.015,0.021,0.5,0.004
7146,20181212,서북권,서대문구,51,27,0.015,0.025,0.6,0.006999999999999999
7147,20181212,서북권,은평구,51,31,0.02,0.025,0.9,0.006
7148,20181212,도심권,용산구,40,25,0.013000000000000001,0.035,0.6,0.004
7149,20181212,도심권,종로구,47,23,0.017,0.027000000000000003,0.6,0.004
7150,20181213,도심권,중구,41,28,0.018000000000000002,0.032,0.6,0.004
7151,20181213,동남권,강동구,42,26,0.011000000000000001,0.038,0.6,0.005
7152,20181213,동남권,송파구,43,28,0.009000000000000001,0.040999999999999995,0.6,0.004
7153,20181213,동남권,서초구,37,20,0.018000000000000002,0.027999999999999997,0.3,0.004
7154,20181213,동남권,강남구,36,21,0.012,0.027999999999999997,0.6,0.005
7155,20181213,서남권,양천구,41,25,0.011000000000000001,0.038,0.6,0.003
7156,20181213,서남권,금천구,41,30,0.013999999999999999,0.035,0.6,0.004
7157,20181213,서남권,관악구,44,32,0.013999999999999999,0.037000000000000005,0.5,0.005
7158,20181213,서남권,동작구,44,24,0.015,0.035,0.5,0.004
7159,20181213,서남권,영등포구,45,22,0.027000000000000003,0.024,0.5,0.005
7160,20181213,서남권,구로구,39,22,0.013999999999999999,0.031,0.4,0.006
7161,20181213,서남권,강서구,44,23,0.015,0.034,0.6,0.005
7162,20181213,동북권,노원구,38,23,0.012,0.034,0.6,0.006
7163,20181213,동북권,강북구,43,26,0.017,0.03,0.6,0.003
7164,20181213,동북권,도봉구,35,24,0.018000000000000002,0.024,0.9,0.004
7165,20181213,동북권,성북구,39,20,0.016,0.034,0.6,0.004
7166,20181213,동북권,동대문구,40,30,0.013999999999999999,0.033,0.7,0.008
7167,20181213,동북권,중랑구,36,23,0.013000000000000001,0.027999999999999997,0.6,0.006
7168,20181213,동북권,성동구,38,21,0.011000000000000001,0.031,0.4,0.006
7169,20181213,동북권,광진구,37,20,0.009000000000000001,0.034,0.6,0.004
7170,20181213,서북권,마포구,45,24,0.013999999999999999,0.023,0.5,0.004
7171,20181213,서북권,서대문구,41,27,0.013999999999999999,0.028999999999999998,0.7,0.006999999999999999
7172,20181213,서북권,은평구,44,30,0.02,0.027000000000000003,0.8,0.006
7173,20181213,도심권,용산구,34,26,0.013000000000000001,0.035,0.5,0.004
7174,20181213,도심권,종로구,40,24,0.015,0.034,0.7,0.004
7175,20181214,동북권,강북구,29,17,0.02,0.022000000000000002,0.5,0.003
7176,20181214,동남권,강동구,36,21,0.008,0.038,0.6,0.005
7177,20181214,동남권,송파구,36,18,0.008,0.04,0.6,0.004
7178,20181214,동남권,서초구,27,10,0.013999999999999999,0.031,0.2,0.004
7179,20181214,동남권,강남구,29,14,0.01,0.027000000000000003,0.5,0.005
7180,20181214,서남권,양천구,32,17,0.011000000000000001,0.034,0.5,0.003
7181,20181214,서남권,금천구,32,21,0.01,0.036000000000000004,0.5,0.004
7182,20181214,서남권,관악구,34,20,0.011000000000000001,0.038,0.4,0.004
7183,20181214,서남권,동작구,34,16,0.009000000000000001,0.038,0.5,0.003
7184,20181214,서남권,영등포구,36,17,0.013999999999999999,0.023,0.5,0.005
7185,20181214,서남권,구로구,30,11,0.013000000000000001,0.03,0.3,0.005
7186,20181214,서남권,강서구,34,16,0.013999999999999999,0.03,0.5,0.005
7187,20181214,동북권,노원구,34,18,0.011000000000000001,0.031,0.5,0.006
7188,20181214,동북권,도봉구,28,18,0.013999999999999999,0.023,0.9,0.004
7189,20181214,동북권,성북구,33,15,0.012,0.034,0.5,0.004
7190,20181214,동북권,동대문구,28,19,0.013999999999999999,0.027999999999999997,0.6,0.006999999999999999
7191,20181214,동북권,중랑구,30,16,0.01,0.028999999999999998,0.6,0.006
7192,20181214,동북권,성동구,32,16,0.009000000000000001,0.028999999999999998,0.3,0.005
7193,20181214,동북권,광진구,31,13,0.006999999999999999,0.035,0.6,0.004
7194,20181214,서북권,마포구,34,12,0.011000000000000001,0.022000000000000002,0.4,0.004
7195,20181214,서북권,서대문구,32,19,0.013000000000000001,0.025,0.8,0.008
7196,20181214,서북권,은평구,29,19,0.016,0.025,0.8,0.005
7197,20181214,도심권,용산구,25,16,0.009000000000000001,0.035,0.5,0.003
7198,20181214,도심권,종로구,31,17,0.013999999999999999,0.027999999999999997,0.5,0.003
7199,20181214,도심권,중구,30,19,0.017,0.027000000000000003,0.4,0.003
7200,20181215,동북권,노원구,58,38,0.004,0.05,0.9,0.006
7201,20181215,동남권,강동구,51,33,0.004,0.047,0.7,0.005
7202,20181215,동남권,송파구,54,35,0.004,0.051,0.8,0.004
7203,20181215,동남권,서초구,49,29,0.004,0.042,0.6,0.004
7204,20181215,동남권,강남구,49,31,0.003,0.043,0.7,0.005
7205,20181215,서남권,양천구,56,36,0.003,0.057999999999999996,1.0,0.003
7206,20181215,서남권,금천구,50,38,0.004,0.057999999999999996,0.9,0.005
7207,20181215,서남권,관악구,58,42,0.005,0.063,0.9,0.005
7208,20181215,서남권,동작구,54,30,0.004,0.057999999999999996,0.9,0.004
7209,20181215,서남권,영등포구,60,45,0.006999999999999999,0.03,0.9,0.005
7210,20181215,서남권,구로구,59,35,0.003,0.049,0.6,0.006
7211,20181215,서남권,강서구,69,36,0.004,0.054000000000000006,0.9,0.006
7212,20181215,동북권,강북구,55,37,0.008,0.040999999999999995,0.8,0.003
7213,20181215,동북권,도봉구,62,47,0.005,0.04,1.0,0.005
7214,20181215,동북권,성북구,60,34,0.004,0.053,1.0,0.004
7215,20181215,동북권,동대문구,57,50,0.004,0.051,0.9,0.008
7216,20181215,동북권,중랑구,47,30,0.006999999999999999,0.036000000000000004,0.7,0.006999999999999999
7217,20181215,동북권,성동구,54,32,0.004,0.043,0.6,0.006
7218,20181215,동북권,광진구,48,28,0.003,0.043,0.8,0.004
7219,20181215,서북권,마포구,62,30,0.004,0.038,0.8,0.004
7220,20181215,서북권,서대문구,55,40,0.005,0.042,1.0,0.009000000000000001
7221,20181215,서북권,은평구,54,37,0.006999999999999999,0.044000000000000004,1.1,0.005
7222,20181215,도심권,용산구,46,38,0.004,0.05,0.8,0.003
7223,20181215,도심권,종로구,55,36,0.004,0.053,0.9,0.005
7224,20181215,도심권,중구,57,41,0.004,0.051,0.8,0.004
7225,20181216,도심권,용산구,49,44,0.002,0.052000000000000005,0.8,0.003
7226,20181216,동남권,강동구,53,40,0.003,0.046,0.7,0.006
7227,20181216,동남권,송파구,54,41,0.003,0.051,0.8,0.004
7228,20181216,동남권,서초구,53,35,0.003,0.042,0.7,0.004
7229,20181216,동남권,강남구,51,36,0.003,0.042,0.7,0.006
7230,20181216,서남권,양천구,52,35,0.003,0.059000000000000004,0.9,0.003
7231,20181216,서남권,금천구,50,41,0.004,0.057,0.9,0.005
7232,20181216,서남권,관악구,58,46,0.004,0.062,0.9,0.004
7233,20181216,서남권,동작구,56,33,0.004,0.06,0.9,0.004
7234,20181216,서남권,영등포구,58,49,0.006999999999999999,0.032,0.9,0.005
7235,20181216,서남권,구로구,54,36,0.003,0.048,0.6,0.006
7236,20181216,서남권,강서구,57,35,0.003,0.057,0.9,0.005
7237,20181216,도심권,종로구,56,40,0.003,0.057,1.0,0.005
7238,20181216,동북권,노원구,56,38,0.003,0.051,0.9,0.006
7239,20181216,도심권,중구,59,46,0.003,0.055,0.9,0.004
7240,20181216,동북권,강북구,60,45,0.003,0.052000000000000005,0.9,0.003
